1600158018020077568,16007386,!!+!-!!+!-!,"Super Mario, twerk, Dance"
1600157785366286336,p6NY3YWkLbcAAAAM,@PongamosPereque ,"scary, movie, funny, as, hell"
1600157451709358080,5917934,@BB_NoContext This is me ,"bb18, bb, Victor, hurry, up, hurryup, scream, rain"
1600155438053367810,16007386,!!!+!-!!+!-!,"Super Mario, twerk, Dance"
1600154576904392704,olnkZI1dcQQAAAAC,@NFLFantasy ,"arrested, development, david, cross"
1600153406278029312,16948418,@bennyjohnson ,"Youre Full Of Shit, liar, Youre Lying, Not True, false, Jon Taffer, Bar Rescue"
1600153179001278464,tv3Yr2A2I4kAAAAM,@vanlohizumo Most everyone who says otherwise just looks like this:  ,"nerd, ackchyually"
1600153167232086016,ASw9q7RhC5IAAAAM,@masososo_ ,"crab, safe"
1600153050332958721,26611033,@bimkafan ,"Master Chief, Get Griddy, Fortnite, Right Foot Creep"
1600149169175687168,20740057,,"Anime Boy White Hair, snow"
1600147879091654656,16272085,,"dick, penis, dildo, forest, running"
1600146439136432128,12400154,#kurwa #No Nie #No Po Prostu Kurwa No Nie przez @gifkeyboard,"kurwa, No Nie, No Po Prostu Kurwa No Nie, Serious"
1600142704817582080,mxY38DNOkyMAAAAM,,"game, of, thrones, i, choose, violence"
1600142456170770432,21917855,,"tomoya, mashiro, Mashiro Tomoya, Tomoya Mashiro, tomohoku, hokutomo, tomohokke, enstars, Ensemble Stars"
1600142231507173379,EIho3px0TEAAAAAM,@amaionna ,"jumping, viralhog"
1600142090914045952,ffNoNXIOU90AAAAM,@UnbanAnon9579 @MarioNawfal @EmmanuelMacron J'ai hâte. Vite vite que tout soit mis au grand jour !!! ,"unamused, cat"
1600140534269415425,SvX0wHFhUwwAAAAC,@horrormuseum @PG13Reynolds ,"addams, family, wednesday, addams"
1600140330028105729,T8Ksrbb4luQAAAAC,@thehill They should have swept and cleared the building and grounds. ,"get, some, shooting"
1600139950669713408,ibqSyUnC6YsAAAAM,@claracl63157420 ,"hugs, cuddle"
1600138121206636544,14615553,@desmentindobozo ,"risada, funny, coffee"
1600137858161180672,7KycrJ9MPJUAAAAM,@Lieutenant_Eric Ambassadors for a wintry city.     I did manage to get this alternative camera shot of #2 on the 3rd goal last night ,"snow, angel"
1600136818048966658,8gxsv4xz-2IAAAAC,@agend3r ,"melania, elden, ring"
1600134529833873409,Y7fPCQ8-Jn0AAAAC,@rahsh33m ,"clerks, 37dicks"
1600134385432334338,11690415,,"damn, Friday"
1600131843885395970,26495438,Les RER courts à Nation à 23 heures en ce moment.  ,"Renaud, Toujours Debout, tb1, france, chanson, song, alcool"
1600131540326838273,20511920,@DPPt_Shitpost ,"Among Us, twerk, thicc, Among Us Twerk, Funny Among Us"
1600130976310362113,Yw-yxOwh6zQAAAAM,@realvarriale Torneranno torneranno torneranno in serie B ,ye
1600129957170069504,5910757,@HitchIrish @Ben_Scallan @likerofSocrates @john_mcguirk ,"spilling, spits, water"
1600129953760129026,uCKW8r68GCIAAAAM,@johnsmiths74 ,"laughing, lol"
1600127699577495553,16007386,!!!!+!!-!!!-!,"Super Mario, twerk, Dance"
1600126908007604224,Vp7wA5EJBygAAAAC,Hello there! I'm a bot that attempts to generate memes from text. Here's one I made based on the linked tweet: ,"i, know, more, than, you, i, know, you"
1600126860343463936,23760404,@TekilaonRice ,"motivation, You Can Do It, Joe Jedlowski, Joseph Jedlowski"
1600125500705230848,25569675,@TekilaonRice hugs? hugs! ,hug
1600125158127460353,AQz3_zaiD14AAAAM,@Pandamatwr @p01s0n1v3 ,"hysterical, laughter"
1600122089511432192,8JImj-NvjRsAAAAM,@ScottEaglen ,"fat, pool"
1600121668269002752,16134800,#WhatILearnedToday #TatasTuesday  ,"vremea, Weather Girl"
1600121546348978178,A9W6PBaqGPsAAAAM,@Abstencionario3 @infovlogger36 Lo de no votar solo serviría si no votase nadie. Como siempre va a votar un mínimo de gente de va al carajo lo de no votar y encima les ayudáis a ganar el poder con menos votos.  ,"vote, corbyn"
1600120433008746497,25748027,#JóReggelt via @gifkeyboard,JóReggelt
1600114635017179136,sL-MZg1r8QMAAAAM,"@getlilili @WHIThailand ""การเลือกได้"" มีความหมายมากนะคะ เ","happy, snoopy"
1600112266506285057,14218984,@nekoiroiro ,"praying, cat, please, cute"
1600111592087101440,nCeOoj9cAIAAAAAC,@YennaFaire02 ,"obi, wan, uncivilized"
1600111302042521600,vjnEDddwf0AAAAAM,@liyou2614 @Billy53583130 ,"lel, teeth"
1600107966153519105,3jtcf-WCmwAAAAAC,@WifeyAlpha ,"cerbatana, cerbatana, dildo"
1600107455245164544,14995846,"@E2Villiers une spéciale Veran , encore toutes mes excuses pour cette agressivité, mais aprés 2 ans je suis à bout de cette chose  ","Bud Spencer, punch, jumbo"
1600107319714410498,shWwif6PbqsAAAAd,,stfu
1600106140615860225,25014576,,"Genshin Impact, Genshin Impact Pfp"
